time,open,high,low,close,CME Gap,+1%,-1%,Plot,Plot,Plot,Plot,MACD,Signal Line,Histogram,Cross,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,24H Volume,Volume Delta (開盤價),Volume Delta (最高價,Volume Delta (最低價),Volume Delta (關閉)
1243013400,14.51230696,14.59574842,14.51230696,14.5829112,NaN,NaN,NaN,14.8291337968664,14.935938609639637,14.814748189169872,14.803315638400422,-0.16961160289785226,-0.11528172648163743,-0.05432987641621484,NaN,37.67301805807807,40.28584893255443,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243344600,14.42886645,14.74979316,14.40319202,14.74979316,NaN,NaN,NaN,14.821577545736266,14.928638788085141,14.813461950968488,14.802783076426289,-0.15427936489811422,-0.12752751495266304,-0.026751849945451184,NaN,44.99858536625598,40.09621229921278,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243359000,14.74979316,14.78188574,14.67918892,14.74979316,NaN,NaN,NaN,14.814740937570908,14.921625234042587,14.8122011828305,14.802255813576275,-0.14050875831828336,-0.13635118139378122,-0.004157576924502138,NaN,44.99858536625598,39.94573815334381,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243431000,14.69844428,14.82039645,14.6053761,14.6053761,NaN,NaN,NaN,14.794801429230821,14.909223307217387,14.808105636635835,14.800296811451139,-0.13963903135894995,-0.1435025139520564,0.0038634825931064543,-0.1435025139520564,40.25053519575383,39.627568797730625,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243445400,14.60858469,14.60858469,14.39677387,14.40319202,NaN,NaN,NaN,14.757505295018362,14.889378943012783,14.800087545217304,14.796345519993913,-0.153494937913786,-0.15048527914973203,-0.0030096587640539574,-0.15048527914973203,34.7261251702093,38.881734844495874,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243517400,14.45453995,14.55723676,14.18496212,14.32616964,NaN,NaN,NaN,14.716425708826137,14.867292303678948,14.790703032242703,14.7916671530288,-0.1687457105375021,-0.15617546940451396,-0.01257024113298813,NaN,32.875004510496595,38.08864165299895,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243531800,14.35826222,14.45453995,14.28765799,14.40961015,NaN,NaN,NaN,14.687205179414123,14.849343983926833,14.783156638534926,14.78786559080961,-0.17211507050722297,-0.1591382728935999,-0.012976797613623053,NaN,36.80511728576,37.34461586124951,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243603800,14.37109944,14.37751757,14.20421747,14.31333243,NaN,NaN,NaN,14.651598250898493,14.828323922988526,14.773853188860967,14.783143867816479,-0.1804737311045006,-0.16095451398613492,-0.019519217118365684,NaN,34.309014220686464,36.90708051190226,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243618200,14.33258778,14.42886645,14.27482171,14.41602923,NaN,NaN,NaN,14.629163106051017,14.812155503655642,14.766767565913225,14.779490985848156,-0.17677352124647605,-0.16173796986474306,-0.015035551381732987,NaN,39.05684304654365,36.846493151786646,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243863000,14.50588882,14.73053686,14.48663252,14.67918892,NaN,NaN,NaN,14.633927469284254,14.80694112782601,14.765033335301082,14.778492955342204,-0.15086718758282203,-0.15965525705196193,0.008788069469139903,-0.15965525705196193,49.19079443065592,37.637717057978996,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243877400,14.68560706,14.73695594,14.65993357,14.72411872,NaN,NaN,NaN,14.642517112209562,14.803693190264205,14.76422314489908,14.777951918174619,-0.12526677473998404,-0.1564316359232808,0.031164861183296755,NaN,50.69815396608479,38.8914373605862,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243949400,14.71770058,15.10923058,14.71770058,14.92309326,NaN,NaN,NaN,14.669238650094366,14.80837554594012,14.767369087772366,14.779396110630593,-0.08790931676066549,-0.1505872535279899,0.06267793676732442,NaN,56.80917347850148,40.74159207817475,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1243963800,14.94234862,14.95839538,14.9038379,14.9487677,NaN,NaN,NaN,14.695860464371092,14.813881120609134,14.770961139499645,14.781081400077055,-0.055590734050252166,-0.1412485538270235,0.08565781977677134,NaN,57.54050363425657,42.57757111876232,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244035800,14.91667512,14.95518584,14.70486336,14.73053686,NaN,NaN,NaN,14.699162978240512,14.810612718232305,14.770160658717474,14.780578469330019,-0.04704512247884374,-0.12942079655647434,0.0823756740776306,NaN,49.818770322814366,43.55358743231094,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244050200,14.69202615,14.76263038,14.66635171,14.76263038,NaN,NaN,NaN,14.705207492693797,14.808731057909469,14.770011544287424,14.780399881376486,-0.03725354916815249,-0.1148105564043244,0.07755700723617191,NaN,50.86309337256856,44.49573566906027,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244122200,14.80755923,14.83965275,14.62784099,14.75621129,NaN,NaN,NaN,14.710064997199149,14.806671459167921,14.769738271925297,14.780159198875227,-0.029669610885779463,-0.09898328311305289,0.06931367222727343,NaN,50.636109661983,44.89841597589791,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244136600,14.75621129,14.80755923,14.68560706,14.7112815,NaN,NaN,NaN,14.710180854608755,14.802930676455453,14.768580712085193,14.779473848637663,-0.026973806466418893,-0.08192773593104381,0.05495392946462492,NaN,48.9882161106676,45.18338960049874,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244208600,14.80114109,14.80114109,14.60858469,14.74979316,NaN,NaN,NaN,14.713953455122207,14.80084685228073,14.768208681350833,14.779178518402462,-0.021482159967302294,-0.06467314023335785,0.043190980266055556,NaN,50.47595749394233,45.91377690751221,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244223000,14.76263038,14.78830388,14.69202615,14.78830388,NaN,NaN,NaN,14.72103444796771,14.80035497101482,14.76860660607656,14.779269318020349,-0.013862696756115511,-0.049450419030390456,0.035587722274274945,NaN,51.98401148235589,47.14648307266554,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244467800,14.77546665,14.78188574,14.67918892,14.72411872,NaN,NaN,NaN,14.721328188161262,14.797365314112277,14.76772565783742,14.778720555850992,-0.012855236100557832,-0.036960248070454206,0.024105011969896374,NaN,49.290012640766676,48.318983653399115,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244482200,14.72411872,14.98086027,14.72411872,14.91667512,NaN,NaN,NaN,14.739932657860189,14.802044130029442,14.77067515213767,14.78009323808133,0.0034412078443999405,-0.026810189781002493,0.030251397625402434,NaN,56.56275066022355,49.73024318014651,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244554200,14.96802305,15.00011563,14.80114109,14.81397831,NaN,NaN,NaN,14.746984624730647,14.802512137087112,14.771532640412172,14.780430402976043,0.007977522868575448,-0.01974705012335498,0.02772457299193043,NaN,52.25806498564879,51.012318234786676,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244568600,14.82681553,14.91667512,14.82681553,14.91667512,NaN,NaN,NaN,14.76314562428011,14.806989116809186,14.774406748918862,14.781786071802152,0.019633042014371327,-0.01233836517966442,0.031971407194035746,NaN,55.87453526015857,52.2135819643306,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244640600,14.89100068,14.89100068,14.62142191,14.63425913,NaN,NaN,NaN,14.750870720062956,14.800215391836277,14.771631548544232,14.780318142032977,0.0060122097552159914,-0.007531058632623476,0.013543268387839468,NaN,45.63654614896932,51.95970708706727,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244655000,14.50588882,14.64067821,14.50588882,14.57649212,NaN,NaN,NaN,14.734263234342674,14.791441930195639,14.767767401444345,14.778290022410758,-0.00933609221141829,-0.005271778779916679,-0.0040643134315016104,-0.005271778779916679,43.866012488716024,51.47169698154094,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244727000,14.80114109,14.83323367,14.59574842,14.64709635,NaN,NaN,NaN,14.725961626310038,14.785781319207574,14.76537787567317,14.77698461273503,-0.015622474638707473,-0.004010519687948744,-0.01161195495075873,NaN,46.59325073314798,50.741988214015684,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244741400,14.71770058,14.71770058,14.59574842,14.62784099,NaN,NaN,NaN,14.716616803804321,14.779587580807277,14.762654372986573,14.775500596588412,-0.021905709251100802,-0.004057580719481911,-0.017848128531618893,NaN,45.93775100016109,49.91322016872315,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244813400,14.62784099,14.62784099,14.45453995,14.5379814,NaN,NaN,NaN,14.69960390820391,14.770112828618757,14.758205403224462,14.77313722149798,-0.0337471200813102,-0.006266961088947988,-0.02748015899236221,NaN,42.90422942986665,49.419324390655454,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1244827800,14.5636549,14.65993357,14.55723676,14.63425913,NaN,NaN,NaN,14.693380595994014,14.764785232594491,14.755751021576453,14.771755349940786,-0.03495972138610348,-0.008723015009564171,-0.026236706376539312,NaN,46.946604746758,49.13957520309755,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245072600,14.47379625,14.55081862,14.28765799,14.33258778,NaN,NaN,NaN,14.659019375423156,14.747836312884903,14.747371551446227,14.76738552337421,-0.05957631475725478,-0.015724961965303583,-0.043851352791951195,NaN,37.89362151613939,48.22939747839444,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245087000,14.32616964,14.38393666,14.31333243,14.38393666,NaN,NaN,NaN,14.632821021573331,14.733565738261966,14.740174820922539,14.763570111798348,-0.07408768022174783,-0.024843317864228394,-0.04924436235751944,NaN,40.014026565957124,47.588383939486555,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245159000,14.42886645,14.42886645,14.13361324,14.13361324,NaN,NaN,NaN,14.585277423328252,14.710038189310517,14.728163700508231,14.757301884218265,-0.10458149942929396,-0.0386449335801912,-0.06593656584910276,NaN,33.93201233417031,46.4066735709314,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245173400,14.14645046,14.14645046,14.03733551,14.08868345,NaN,NaN,NaN,14.537982759201752,14.685671336788536,14.715500725250642,14.750648964474799,-0.1308649991568096,-0.05385351234819405,-0.07701148680861555,NaN,32.963541320616514,45.04806855937859,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245245400,14.10793975,14.24272819,14.10793975,14.18496212,NaN,NaN,NaN,14.504361745944442,14.666035681228202,14.704995010295184,14.745020239654155,-0.14228579593298996,-0.0686257016505909,-0.07366009428239906,NaN,37.1060753396635,44.177787323585505,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245259800,14.20421747,14.23631005,14.1271951,14.17854304,NaN,NaN,NaN,14.473331392997352,14.646918322748665,14.69457021880419,14.73938365060287,-0.1501242864450063,-0.08357034740684632,-0.06655393903815998,NaN,36.94216560023053,42.77631696215743,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245331800,14.19138026,14.32616964,14.19138026,14.32616964,NaN,NaN,NaN,14.459315987949985,14.63433994303303,14.68727515783777,14.735272068407816,-0.14277825494935037,-0.09700063026220739,-0.045777624687142984,NaN,43.16066037973714,42.12650234744946,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245346200,14.32616964,14.32616964,14.26198449,14.28765799,NaN,NaN,NaN,14.442967607192843,14.620744572325853,14.679361946593456,14.730818196980874,-0.13846786896330343,-0.1086362690268733,-0.029831599936430128,NaN,41.99712921895509,41.13525905879207,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245418200,14.65993357,14.7112815,14.42886645,14.42886645,NaN,NaN,NaN,14.441624639841143,14.61321994007778,14.674401639730219,14.727813701986038,-0.12224831197750063,-0.11833500131480632,-0.003913310662694319,NaN,47.57747542773071,41.273896864417885,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245432600,14.42244737,14.47700485,14.40319202,14.41602923,NaN,NaN,NaN,14.439186981761035,14.605486971055122,14.669285354389027,14.724711368931452,-0.1091715904418713,-0.12384558750198593,0.01467399706011463,-0.12384558750198593,47.13352292647707,41.507290467115105,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245677400,14.48663252,14.48663252,14.3229601,14.34863454,NaN,NaN,NaN,14.430562939688555,14.595414326700018,14.662935833312016,14.720969310932134,-0.10305838968954717,-0.12706455522063032,0.024006165531083146,NaN,44.77154117865774,41.377168356080084,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245691800,14.35184408,14.41602923,14.33258778,14.40319202,NaN,NaN,NaN,14.427956185432501,14.587876197025508,14.657792391464254,14.717807347838281,-0.09274222671049692,-0.1257490804740973,0.03300685376360038,NaN,47.08335187179328,41.458996989768096,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245763800,14.36468036,14.42244737,14.3004952,14.3004952,NaN,NaN,NaN,14.41581704396274,14.5766063540049,14.650717199554071,14.713654988158298,-0.09179521028291582,-0.12140799282144243,0.029612782538526616,NaN,43.40060003288119,41.49445203284057,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245778200,14.3004952,14.32616964,14.27482171,14.29407707,NaN,NaN,NaN,14.404222760728192,14.565526774240002,14.643655018770822,14.709480083500006,-0.09051913416121593,-0.11565614151346754,0.025137007352251606,NaN,43.173322372514086,41.22493186325172,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245850200,14.35184408,14.3903548,14.14003233,14.2170547,NaN,NaN,NaN,14.386397231135032,14.551861202701179,14.635207487706053,14.704580328440304,-0.09463203698140887,-0.10949033601751228,0.014858299036103403,NaN,40.43661205600019,41.40657404467034,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245864600,14.1977984,14.21063561,14.12077603,14.15928768,NaN,NaN,NaN,14.364767750074552,14.53646616259525,14.625783333098012,14.699154530943385,-0.10138416429658648,-0.10489099261164962,0.0035068283150631457,NaN,38.46713480865155,41.29608177629138,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245936600,14.10152067,14.3903548,14.10152067,14.38393666,NaN,NaN,NaN,14.366593360543643,14.530484613473869,14.620994290066367,14.696018034715093,-0.0875982010899996,-0.09923880729239364,0.01164060620239403,NaN,48.89207606119852,42.3646577567934,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1245951000,14.40319202,14.44170273,14.37109944,14.43528459,NaN,NaN,NaN,14.37313538239663,14.526751279219992,14.617316870263073,14.693423672081112,-0.07170283149976697,-0.09362264279486768,0.021919811295100705,NaN,50.93811493994044,43.64855587245939,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246023000,14.41602923,14.46737717,14.29407707,14.38393666,NaN,NaN,NaN,14.374164075501712,14.521150705917247,14.612695479960834,14.690344199324086,-0.06252819923961539,-0.0884400437723948,0.025911844532779407,NaN,48.832777321354946,44.48617744258021,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246037400,14.38393666,14.48021439,14.35826222,14.36468036,NaN,NaN,NaN,14.37326086450155,14.515014613920492,14.60778428946656,14.687103763111907,-0.056163640070099774,-0.08322951603690064,0.027065875966800865,NaN,48.03103390374304,45.27823946425968,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246282200,14.31975056,14.48021439,14.23631005,14.43528459,NaN,NaN,NaN,14.379167885977592,14.511887946315767,14.604368453833558,14.684598099697858,-0.04490487433819901,-0.07791425466220087,0.03300938032400186,NaN,51.194993397453366,45.85212039409655,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246296600,14.42244737,14.43528459,14.38393666,14.40961015,NaN,NaN,NaN,14.382067149217821,14.5078770523426,14.600511853757647,14.681861901193402,-0.037620271051515886,-0.0718948169698231,0.03427454591830721,NaN,50.00282844192362,46.42395605288001,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246368600,14.33900686,14.4930516,14.31975056,14.4930516,NaN,NaN,NaN,14.392637096911361,14.507295662054656,14.598383927940663,14.679983191728791,-0.02482794174085079,-0.06459579558978253,0.039767853848931736,NaN,53.77066497327389,46.86632673470452,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246383000,14.46095903,14.57649212,14.44812181,14.5379814,NaN,NaN,NaN,14.406479411491231,14.508499024327023,14.597187838278472,14.678570238577262,-0.010938378414936167,-0.055296500193507785,0.04435812177857162,NaN,55.70631037805313,47.47866869553138,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246455000,14.66635171,14.9295114,14.66635171,14.8845816,NaN,NaN,NaN,14.452012953253972,14.523247360627924,14.602878803857116,14.680620102870025,0.02771743078246125,-0.04095187851805804,0.06866930930051929,NaN,67.13742836092118,49.076232065693056,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246469400,14.88779115,14.89100068,14.82681553,14.85248902,NaN,NaN,NaN,14.490153531039308,14.536158798250359,14.6078215804144,14.68233024134893,0.055127361170367095,-0.025093482711350628,0.08022084388171773,NaN,65.45305910763187,50.388354011110096,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246541400,14.64709635,14.65351449,14.45453995,14.60858469,NaN,NaN,NaN,14.501432689035564,14.538999029299363,14.607836691495303,14.681596454768345,0.056517390150402136,-0.010846791416887392,0.06736418156728953,NaN,54.30259916669184,51.16706823495371,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246555800,14.59574842,14.62784099,14.53156232,14.53156232,NaN,NaN,NaN,14.504302177698843,14.538707393640564,14.606326307901336,14.680103577805475,0.05081813672848767,0.0017472459129018365,0.049070890815585834,NaN,51.32883650935156,51.74960495901353,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246887000,14.49946975,14.83965275,14.49946975,14.83965275,NaN,NaN,NaN,14.53624032744181,14.550509172321327,14.610946633487448,14.68169113175766,0.0703507999822186,0.01580440591871499,0.05454639406350362,NaN,60.61891489736225,53.19119801911082,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246901400,14.83002413,14.87816347,14.76904852,14.87816347,NaN,NaN,NaN,14.568804436256876,14.563358360465589,14.616238055992646,14.683646080396887,0.08792453033790792,0.03056322866050465,0.057361301677403276,NaN,61.60543406031187,54.8439336799437,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246973400,14.81397831,14.82039645,14.7112815,14.77546665,NaN,NaN,NaN,14.58848655185146,14.571676332604193,14.619391097458138,14.684559717905376,0.09249879462982591,0.04502090262509818,0.047477892004727726,NaN,57.47090610551251,55.456707254537555,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1246987800,14.78188574,14.79472295,14.67918892,14.69202615,NaN,NaN,NaN,14.598347465960845,14.576395933286381,14.620829415330254,14.68463401076204,0.08837228038981948,0.05759870508406154,0.030773575305757937,NaN,54.283209267147605,55.695642563623785,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247059800,14.76904852,14.76904852,14.5636549,14.58932933,NaN,NaN,NaN,14.597488595869336,14.576903125314367,14.620205651264309,14.683685705480825,0.07593982598081439,0.0672518389058116,0.00868798707500279,NaN,50.565718238896416,55.81942405773389,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247074200,14.62784099,14.70486336,14.53156232,14.69202615,NaN,NaN,NaN,14.606492172453208,14.581417753733412,14.621627839358085,14.683768694978527,0.07352622681728249,0.07234170513190286,0.0011845216853796359,NaN,53.96113949309686,56.24300302840202,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247146200,14.65351449,14.65351449,14.5379814,14.5829112,NaN,NaN,NaN,14.604246365552903,14.58147632025367,14.620861173232182,14.682765137814561,0.062092998107196706,0.07311566479155059,-0.01102266668435388,0.07311566479155059,50.029249423461,56.15973560168828,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247160600,14.57649212,14.62784099,14.55081862,14.57007398,NaN,NaN,NaN,14.600991852643103,14.581029169655487,14.619855486237485,14.68164383276168,0.05140367603397067,0.07254747433416932,-0.02114379830019865,NaN,49.57160868557607,56.1289341905206,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247232600,14.62784099,14.65993357,14.53156232,14.5379814,NaN,NaN,NaN,14.594990857153284,14.57934102182586,14.61823421720308,14.680214355818777,0.039882962318092297,0.07133245495523649,-0.031449492637144194,NaN,48.380130602420806,55.74389602117395,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247247000,14.55723676,14.63425913,14.55081862,14.63425913,NaN,NaN,NaN,14.598730692662496,14.581494673126807,14.618551542208959,14.67975708989023,0.03808253017809626,0.06774709164366735,-0.029664561465571088,NaN,52.09973580963169,55.48628355200099,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247491800,14.65351449,14.78188574,14.53156232,14.78188574,NaN,NaN,NaN,14.616174030504164,14.58935314633752,14.621785882759276,14.68077329536396,0.04801442795812072,0.063312635823691,-0.015298207865570276,NaN,57.19323081751047,54.77598372747166,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247506200,14.78188574,14.80114109,14.76904852,14.77546665,NaN,NaN,NaN,14.631344756170433,14.596651715108598,14.624829066268994,14.681715517798148,0.05473659222499805,0.0591168355564879,-0.004380243331489848,NaN,56.909857486454456,54.16575504024471,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247578200,14.69202615,14.87816347,14.62784099,14.87816347,NaN,NaN,NaN,14.654851300344678,14.607691391771006,14.629845589115153,14.683670223790207,0.06757180522924777,0.05680567164975771,0.010766133579490064,0.05680567164975771,60.29895811258072,54.59406639352248,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247592600,14.87816347,14.87816347,14.83965275,14.83965275,NaN,NaN,NaN,14.672451438407089,14.616787915623123,14.634000186360398,14.685222288727617,0.07378575450346858,0.05656633037449706,0.017219424128971518,NaN,58.442667827895406,55.1021972019899,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247664600,14.96160492,15.01295285,14.94234862,15.01295285,NaN,NaN,NaN,14.70488014427308,14.632323795402607,14.641504199501776,14.688483289337293,0.09163787938209289,0.05857873621503155,0.03305914316706134,NaN,63.83769943586695,55.332110383311665,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247679000,15.01937099,15.08997523,15.01937099,15.08997523,NaN,NaN,NaN,14.741555866723262,14.650270910484858,14.650384813967088,14.692478234020504,0.11072451603192945,0.06398223820666853,0.04674227782526093,NaN,65.953256374496,55.6426691200391,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247751000,15.21834553,15.24401997,15.15416037,15.17983481,NaN,NaN,NaN,14.783296718463903,14.67103812223055,14.660868972304373,14.69732755318448,0.13158490137260692,0.07289126324429478,0.058693638128312145,NaN,68.28442350306386,56.415063219864194,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247765400,15.18625295,15.26327532,15.17341573,15.23760183,NaN,NaN,NaN,14.82656387194353,14.69325630684896,14.672289424932009,14.70270341663538,0.15103716041305226,0.08524172969929032,0.06579543071376194,NaN,69.71977160718261,57.51767481558098,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247837400,15.13490502,15.20550925,15.07071987,15.07071987,NaN,NaN,NaN,14.849816824139385,14.70805879952155,14.680179136715534,14.70636527189274,0.15124379207820837,0.09781520324374722,0.05342858883446115,NaN,61.114874787496866,58.271185997623874,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1247851800,15.03220821,15.03220821,14.96160492,14.9744412,NaN,NaN,NaN,14.861685812316587,14.718505168167765,14.68600610826572,14.70903269406296,0.1420017572622676,0.10825823983309688,0.03374351742917073,NaN,56.762217826400274,58.47126302143126,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248096600,14.98727841,14.98727841,14.78188574,14.98727841,NaN,NaN,NaN,14.87364701209596,14.729045295298441,14.691971896418874,14.711801308151886,0.1341666440900955,0.11708380115144104,0.017082842938654447,NaN,57.19991864238829,58.983453679926065,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248111000,15.01937099,15.13490502,14.9936975,15.11564966,NaN,NaN,NaN,14.896694883324916,14.744206250776934,14.70036155510365,14.715819699712563,0.13673949964933385,0.1247691005314506,0.011970399117883251,NaN,61.40720425885566,59.828853363731746,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248183000,15.21192739,15.21192739,14.98727841,14.98727841,NaN,NaN,NaN,14.9053218858654,14.753738492315094,14.706043076982786,14.718520781406966,0.12695654318264538,0.13067696594024802,-0.0037204227576026483,0.13067696594024802,55.52878869721148,60.33947179907394,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248197400,15.10923058,15.12848594,15.10923058,15.1220678,NaN,NaN,NaN,14.925964353878218,14.768182778890973,14.71428119030986,14.722536174626796,0.12859746545879958,0.13478358661543766,-0.00618612115663808,NaN,59.872452445071374,60.894665844462494,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248269400,15.1220678,15.27611254,15.1220678,15.27611254,NaN,NaN,NaN,14.95931180017553,14.788101593052112,14.72540656357105,14.728044397167823,0.14070605943061665,0.13811486921529179,0.0025911902153248623,0.13811486921529179,64.1786596251545,61.39362504500849,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248283800,15.23118275,15.23760183,15.18625295,15.21192739,NaN,NaN,NaN,14.983370427777862,14.804722212540264,14.735040639341921,14.732859153315406,0.1434691788167335,0.1394353444868614,0.004033834329872088,NaN,61.23023131141514,61.702223175362825,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248355800,15.15416037,15.39164657,15.15416037,15.359554,NaN,NaN,NaN,15.01919743465616,14.826480321852411,14.74740724054307,14.739094922934159,0.1557755212552383,0.13996182902488208,0.015813692230356224,NaN,65.19121918380425,62.051670394735936,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248370200,15.53285409,15.69331792,15.53285409,15.59062111,NaN,NaN,NaN,15.073618737069859,14.856446627269964,14.764104544888752,14.747567820317899,0.1820747268551468,0.1433874884445419,0.038687238410604896,NaN,70.30509735474186,62.89898678951068,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248442200,15.55852854,15.55852854,15.06430078,15.14132316,NaN,NaN,NaN,15.08006677734892,14.867618256004475,14.77157422043551,14.751485783896825,0.16476315999632618,0.14591653319277065,0.018846626803555533,NaN,53.76487937176351,62.179499642074724,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248456600,15.19909017,15.3146242,15.19909017,15.3146242,NaN,NaN,NaN,15.102405579506165,14.885147900867045,14.78232768537738,14.757089151221235,0.16314690812692234,0.14913656253019583,0.014010345596726509,NaN,57.88096363221583,61.60290730334043,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1248701400,15.25685719,15.3146242,15.19267203,15.2696944,NaN,NaN,NaN,15.118337848124625,14.900228155735004,14.79197851140951,14.762189700960327,0.15643724631326528,0.15132520104841043,0.005112045264854842,NaN,56.47717025251155,60.75953207115812,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
